,SOC,Price (EUR/kWh),Charge from Grid,Charge from PV,Use Battery,Use PV,Sell PV,Buy from Grid,Normalized Load Profile,Total Profit
2023-07-31 21:00:00+00:00,0,0.09526,0,0,0,0,9.26E-09,110.74042,110.7404174,-37340.17951
2023-07-31 22:00:00+00:00,0,0.08763,0,0,0,0,7.31E-09,85.43548,85.43548043,-37347.66622
2023-07-31 23:00:00+00:00,0,0.06801,0,0,0,0,1.00E-07,58.126192,58.12619196,-37351.61938
2023-08-01 00:00:00+00:00,0,0.05886,0,0,0,0,6.92E-08,43.3441,43.34410004,-37354.1706
2023-08-01 01:00:00+00:00,3.5777088,0.05786,4,0,0,0,5.46E-08,39.335397,39.33539715,-37356.67798
2023-08-01 02:00:00+00:00,7.1554175,0.05694,4,0,0,0,2.63E-08,37.080502,37.08050177,-37359.0171
2023-08-01 03:00:00+00:00,10,0.0579,3.1803399,0,0,0,2.39E-08,38.583765,38.58376535,-37361.43524
2023-08-01 04:00:00+00:00,10,0.0634,0,0,0,0,3.13E-07,47.102259,47.102259,-37364.42149
2023-08-01 05:00:00+00:00,10,0.0918,0,0,0,0,6.30E-06,76.916987,76.91698678,-37371.48184
2023-08-01 06:00:00+00:00,5.527864,0.09444,0,0,4,0,2.81E-05,98.221924,102.2219238,-37380.75512
2023-08-01 07:00:00+00:00,1.0557281,0.099,0,0,4,0,6.55E-05,107.99314,111.9931371,-37391.43989
2023-08-01 08:00:00+00:00,1.0557281,0.09219,0,0,0,0,0.000126417,113.4964,113.4964007,-37401.89048
2023-08-01 09:00:00+00:00,0,0.09272,0,0,0.94427191,0,0.000207494,109.04451,109.9887857,-37411.98034
2023-08-01 10:00:00+00:00,0,0.08727,0,0,0,0,0.000287328,111.74259,111.7425932,-37421.70338
2023-08-01 11:00:00+00:00,0,0.07922,0,0,0,0,0.000341475,124.52033,124.5203336,-37431.53374
2023-08-01 12:00:00+00:00,0,0.06992,0,0,0,0,0.000392583,120.26109,120.2610868,-37439.90313
2023-08-01 13:00:00+00:00,2.8445825,0.06012,3.1803399,0,0,0,0.000427492,103.97573,103.9757313,-37446.30261
2023-08-01 14:00:00+00:00,6.4222912,0.05727,4,0,0,0,0.000428788,93.452886,93.45288622,-37451.84085
2023-08-01 15:00:00+00:00,10,0.05696,4,0,0,0,0.000377237,90.446359,90.44635905,-37457.1828
2023-08-01 16:00:00+00:00,10,0.0685,0,0,0,0,0.000291226,96.960501,96.96050125,-37463.79547
2023-08-01 17:00:00+00:00,10,0.08174,0,0,0,0,0.000179792,111.99314,111.9931371,-37472.93181
2023-08-01 18:00:00+00:00,10,0.09605,0,0,0,0,7.61E-05,130.28284,130.2828441,-37485.43786
2023-08-01 19:00:00+00:00,5.527864,0.10883,0,0,4,0,1.46E-05,127.53556,131.5355637,-37499.3161
2023-08-01 20:00:00+00:00,1.0557281,0.11194,0,0,4,0,2.16E-07,120.52033,124.5203336,-37512.80713
2023-08-01 21:00:00+00:00,0,0.10255,0,0,0.94427191,0,9.22E-08,113.30376,114.2480325,-37524.42642
2023-08-01 22:00:00+00:00,0,0.09278,0,0,0,0,6.92E-08,88.442008,88.4420076,-37532.63206
2023-08-01 23:00:00+00:00,0,0.08938,0,0,0,0,7.51E-08,58.126192,58.12619196,-37537.82737
2023-08-02 00:00:00+00:00,0,0.07754,0,0,0,0,7.56E-08,43.3441,43.34410004,-37541.18827
2023-08-02 01:00:00+00:00,3.5777088,0.06962,4,0,0,0,6.48E-08,39.335397,39.33539715,-37544.20527
2023-08-02 02:00:00+00:00,7.1554175,0.06707,4,0,0,0,6.29E-08,37.080502,37.08050177,-37546.96053
2023-08-02 03:00:00+00:00,10,0.07023,3.1803399,0,0,0,5.70E-08,38.583765,38.58376535,-37549.89362
2023-08-02 04:00:00+00:00,10,0.08716,0,0,0,0,7.90E-07,47.102259,47.102259,-37553.99897
2023-08-02 05:00:00+00:00,5.527864,0.10361,0,0,4,0,2.07E-05,73.418075,77.41807464,-37561.60375
2023-08-02 06:00:00+00:00,1.0557281,0.11196,0,0,4,0,7.03E-05,98.221924,102.2219238,-37572.59365
2023-08-02 07:00:00+00:00,0,0.09837,0,0,0.94427191,0,0.000130555,111.04887,111.9931371,-37583.50447
2023-08-02 08:00:00+00:00,0,0.08938,0,0,0,0,0.000186547,113.74694,113.7469446,-37593.65252
2023-08-02 09:00:00+00:00,0,0.07907,0,0,0,0,0.000233157,109.98879,109.9887857,-37602.32601
2023-08-02 10:00:00+00:00,0,0.0645,0,0,0,0,0.000266561,111.99314,111.9931371,-37609.52292
2023-08-02 11:00:00+00:00,0,0.05202,0,0,0,0,0.000290808,124.77088,124.7708776,-37615.98442
2023-08-02 12:00:00+00:00,0,0.03308,0,0,0,0,0.000297953,120.76217,120.7621747,-37619.94943
2023-08-02 13:00:00+00:00,3.5777088,0.02488,4,0,0,0,0.00029817,103.97573,103.9757313,-37622.60605
2023-08-02 14:00:00+00:00,7.1554175,0.02124,4,0,0,0,0.000286757,93.953974,93.95397408,-37624.65792
2023-08-02 15:00:00+00:00,10,0.02915,3.1803399,0,0,0,0.000239835,90.446359,90.44635905,-37627.36315
2023-08-02 16:00:00+00:00,10,0.05256,0,0,0,0,0.00018651,96.960501,96.96050125,-37632.44075
2023-08-02 17:00:00+00:00,10,0.06926,0,0,0,0,0.000116651,112.24368,112.243681,-37640.20308
2023-08-02 18:00:00+00:00,5.527864,0.08392,0,0,4,0,5.04E-05,126.78393,130.7839319,-37650.83775
2023-08-02 19:00:00+00:00,1.0557281,0.08187,0,0,4,0,1.12E-05,127.53556,131.5355637,-37661.27797
2023-08-02 20:00:00+00:00,0,0.07877,0,0,0.94427191,0,1.72E-07,123.57606,124.5203336,-37671.01204
2023-08-02 21:00:00+00:00,0,0.0657,0,0,0,0,9.56E-08,114.24803,114.2480325,-37678.51813
2023-08-02 22:00:00+00:00,0,0.03857,0,0,0,0,8.53E-08,88.442008,88.4420076,-37681.92933
2023-08-02 23:00:00+00:00,0,0.01997,0,0,0,0,9.90E-08,58.126192,58.12619196,-37683.0901
2023-08-03 00:00:00+00:00,0,0.00951,0,0,0,0,1.00E-07,43.3441,43.34410004,-37683.50229
2023-08-03 01:00:00+00:00,3.5777088,0.00344,4,0,0,0,1.01E-07,39.335397,39.33539715,-37683.65135
2023-08-03 02:00:00+00:00,7.1554175,0.00561,4,0,0,0,1.01E-07,37.080502,37.08050177,-37683.88181
2023-08-03 03:00:00+00:00,10,0.0072,3.1803399,0,0,0,1.01E-07,38.583765,38.58376535,-37684.1825
2023-08-03 04:00:00+00:00,10,0.0248,0,0,0,0,6.52E-07,47.102259,47.102259,-37685.35057
2023-08-03 05:00:00+00:00,10,0.04738,0,0,0,0,1.91E-05,77.668619,77.66861857,-37689.02859
2023-08-03 06:00:00+00:00,5.527864,0.063,0,0,4,0,8.62E-05,98.221924,102.2219238,-37695.20795
2023-08-03 07:00:00+00:00,1.0557281,0.07,0,0,4,0,0.000180968,107.99314,111.9931371,-37702.74938
2023-08-03 08:00:00+00:00,0,0.0589,0,0,0.94427191,0,0.000268438,112.80267,113.7469446,-37709.36661
2023-08-03 09:00:00+00:00,0,0.04545,0,0,0,0,0.00033272,109.98879,109.9887857,-37714.33233
2023-08-03 10:00:00+00:00,0,0.03452,0,0,0,0,0.000386645,112.49422,112.494225,-37718.17696
2023-08-03 11:00:00+00:00,0,0.02701,0,0,0,0,0.000427075,125.02142,125.0214215,-37721.51109
2023-08-03 12:00:00+00:00,2.8445825,0.02125,3.1803399,0,0,0,0.000449846,121.01272,121.0127186,-37724.1052
2023-08-03 13:00:00+00:00,6.4222912,0.01743,4,0,0,0,0.00044615,103.97573,103.9757313,-37725.94261
2023-08-03 14:00:00+00:00,10,0.0177,4,0,0,0,0.000423654,93.953974,93.95397408,-37727.63403
2023-08-03 15:00:00+00:00,10,0.02194,0,0,0,0,0.00037546,90.446359,90.44635905,-37729.58087
2023-08-03 16:00:00+00:00,10,0.04501,0,0,0,0,0.000280794,96.960501,96.96050125,-37733.91699
2023-08-03 17:00:00+00:00,10,0.07978,0,0,0,0,0.000162584,112.74477,112.7447689,-37742.8955
2023-08-03 18:00:00+00:00,10,0.09526,0,0,0,0,6.56E-05,130.78393,130.7839319,-37755.34742
2023-08-03 19:00:00+00:00,10,0.0966,0,0,0,0,1.16E-05,131.53556,131.5355637,-37768.0526
2023-08-03 20:00:00+00:00,10,0.09681,0,0,0,0,1.88E-07,124.52033,124.5203336,-37780.10739
2023-08-03 21:00:00+00:00,10,0.09438,0,0,0,0,8.44E-08,114.24803,114.2480325,-37790.89011
2023-08-03 22:00:00+00:00,10,0.087,0,0,0,0,3.27E-08,88.692552,88.69255153,-37798.60636
2023-08-03 23:00:00+00:00,10,0.09014,0,0,0,0,4.39E-08,58.126192,58.12619196,-37803.84585
2023-08-04 00:00:00+00:00,10,0.08385,0,0,0,0,4.73E-08,43.3441,43.34410004,-37807.48025
2023-08-04 01:00:00+00:00,10,0.08092,0,0,0,0,2.88E-08,39.585941,39.58594108,-37810.68354
2023-08-04 02:00:00+00:00,10,0.07925,0,0,0,0,2.39E-08,37.331046,37.3310457,-37813.64203
2023-08-04 03:00:00+00:00,10,0.08277,0,0,0,0,3.17E-08,38.583765,38.58376535,-37816.8356
2023-08-04 04:00:00+00:00,10,0.08818,0,0,0,0,4.26E-07,47.102259,47.102259,-37820.98904
2023-08-04 05:00:00+00:00,8.9442719,0.10868,0,0,0.94427191,0,1.26E-05,76.724347,77.66861857,-37829.32618
2023-08-04 06:00:00+00:00,4.472136,0.12376,0,0,4,0,5.75E-05,98.723012,102.7230117,-37841.53839
2023-08-04 07:00:00+00:00,0,0.12067,0,0,4,0,0.000136952,107.99314,111.9931371,-37854.55622
2023-08-04 08:00:00+00:00,0,0.10507,0,0,0,0,0.00023543,113.99749,113.9974885,-37866.5104
2023-08-04 09:00:00+00:00,0,0.09516,0,0,0,0,0.000325047,109.98879,109.9887857,-37876.94442
2023-08-04 10:00:00+00:00,0,0.09068,0,0,0,0,0.000390768,112.49422,112.494225,-37887.10632
2023-08-04 11:00:00+00:00,0,0.08692,0,0,0,0,0.000422768,125.02142,125.0214215,-37897.93091
2023-08-04 12:00:00+00:00,2.8445825,0.08081,3.1803399,0,0,0,0.000439387,121.01272,121.0127186,-37907.92301
2023-08-04 13:00:00+00:00,6.4222912,0.07784,4,0,0,0,0.000441039,104.22628,104.2262752,-37916.30324
2023-08-04 14:00:00+00:00,10,0.07708,4,0,0,0,0.00039785,93.953974,93.95397408,-37923.81375
2023-08-04 15:00:00+00:00,10,0.08289,0,0,0,0,0.000319446,90.947447,90.94744691,-37931.32044
2023-08-04 16:00:00+00:00,10,0.09504,0,0,0,0,0.000232699,96.960501,96.96050125,-37940.51229
2023-08-04 17:00:00+00:00,10,0.10346,0,0,0,0,0.000140017,112.74477,112.7447689,-37952.16287
2023-08-04 18:00:00+00:00,5.527864,0.13486,0,0,4,0,5.95E-05,126.78393,130.7839319,-37969.255
2023-08-04 19:00:00+00:00,1.0557281,0.1398,0,0,4,0,1.19E-05,128.03665,132.0366516,-37987.15333
2023-08-04 20:00:00+00:00,0,0.12895,0,0,0.94427191,0,1.43E-07,123.57606,124.5203336,-38003.08845
2023-08-04 21:00:00+00:00,0,0.111,0,0,0,0,3.95E-08,114.49858,114.4985764,-38015.79779
2023-08-04 22:00:00+00:00,0,0.09849,0,0,0,0,2.24E-08,88.692552,88.69255153,-38024.53312
2023-08-04 23:00:00+00:00,0,0.10155,0,0,0,0,1.95E-08,58.126192,58.12619196,-38030.43583
2023-08-05 00:00:00+00:00,0,0.0949,0,0,0,0,2.68E-08,43.3441,43.34410004,-38034.54918
2023-08-05 01:00:00+00:00,0,0.09258,0,0,0,0,1.76E-08,39.585941,39.58594108,-38038.21405
2023-08-05 02:00:00+00:00,0,0.0903,0,0,0,0,1.66E-08,37.331046,37.3310457,-38041.58504
2023-08-05 03:00:00+00:00,0,0.09024,0,0,0,0,1.76E-08,38.583765,38.58376535,-38045.06684
2023-08-05 04:00:00+00:00,0,0.09054,0,0,0,0,5.16E-07,47.102259,47.102259,-38049.33142
2023-08-05 05:00:00+00:00,0,0.0947,0,0,0,0,1.63E-05,77.668619,77.66861857,-38056.68502
2023-08-05 06:00:00+00:00,0,0.09303,0,0,0,0,7.81E-05,102.97356,102.9735556,-38066.25683
2023-08-05 07:00:00+00:00,0,0.09319,0,0,0,0,0.000181951,111.99314,111.9931371,-38076.67528
2023-08-05 08:00:00+00:00,0,0.089,0,0,0,0,0.000293452,114.49858,114.4985764,-38086.83631
2023-08-05 09:00:00+00:00,0,0.0801,0,0,0,0,0.000384091,110.23933,110.2393296,-38095.62807
2023-08-05 10:00:00+00:00,0,0.07518,0,0,0,0,0.000449609,112.74477,112.7447689,-38104.05926
2023-08-05 11:00:00+00:00,2.8445825,0.06501,3.1803399,0,0,0,0.000476656,125.02142,125.0214215,-38112.34599
2023-08-05 12:00:00+00:00,6.4222912,0.05891,4,0,0,0,0.000454234,121.01272,121.0127186,-38119.66506
2023-08-05 13:00:00+00:00,10,0.05804,4,0,0,0,0.000407123,104.22628,104.2262752,-38125.90581
2023-08-05 14:00:00+00:00,10,0.06585,0,0,0,0,0.000342529,94.204518,94.20451801,-38132.07492
2023-08-05 15:00:00+00:00,10,0.07973,0,0,0,0,0.000272416,90.947447,90.94744691,-38139.29892
2023-08-05 16:00:00+00:00,10,0.09916,0,0,0,0,0.000191699,96.960501,96.96050125,-38148.89435
2023-08-05 17:00:00+00:00,10,0.10762,0,0,0,0,0.000108316,112.74477,112.7447689,-38161.01711
2023-08-05 18:00:00+00:00,5.527864,0.1231,0,0,4,0,4.42E-05,127.03448,131.0344758,-38176.65064
2023-08-05 19:00:00+00:00,1.0557281,0.12899,0,0,4,0,7.67E-06,128.03665,132.0366516,-38193.16532
2023-08-05 20:00:00+00:00,0,0.10923,0,0,0.94427191,0,8.14E-08,123.82661,124.7708776,-38206.69089
2023-08-05 21:00:00+00:00,0,0.09908,0,0,0,0,2.00E-08,114.49858,114.4985764,-38218.03541
2023-08-05 22:00:00+00:00,0,0.08734,0,0,0,0,3.07E-08,88.943095,88.94309546,-38225.80369
2023-08-05 23:00:00+00:00,0,0.0891,0,0,0,0,4.00E-08,65.893054,65.89305382,-38231.67476
2023-08-06 00:00:00+00:00,0,0.08809,0,0,0,0,4.34E-08,51.110962,51.1109619,-38236.17712
2023-08-06 01:00:00+00:00,0,0.07907,0,0,0,0,4.53E-08,41.590293,41.59029253,-38239.46566
2023-08-06 02:00:00+00:00,0,0.07908,0,0,0,0,2.73E-08,39.585941,39.58594108,-38242.59611
2023-08-06 03:00:00+00:00,0,0.07506,0,0,0,0,2.73E-08,40.087029,40.08702894,-38245.60504
2023-08-06 04:00:00+00:00,0,0.084,0,0,0,0,1.94E-07,40.838661,40.83866073,-38249.03547
2023-08-06 05:00:00+00:00,0,0.0751,0,0,0,0,1.02E-05,50.35933,50.35933011,-38252.81644
2023-08-06 06:00:00+00:00,0,0.06861,0,0,0,0,5.21E-05,73.659916,73.65991568,-38257.86504
2023-08-06 07:00:00+00:00,0,0.06746,0,0,0,0,0.000116255,101.72084,101.7208359,-38264.7155
2023-08-06 08:00:00+00:00,0,0.06111,0,0,0,0,0.000196953,123.51816,123.5181579,-38272.244
2023-08-06 09:00:00+00:00,0,0.04909,0,0,0,0,0.000264407,130.78393,130.7839319,-38278.63774
2023-08-06 10:00:00+00:00,0,0.04385,0,0,0,0,0.000321844,135.54427,135.5442666,-38284.54917
2023-08-06 11:00:00+00:00,0,0.03392,0,0,0,0,0.000351279,144.56385,144.5638481,-38289.41765
2023-08-06 12:00:00+00:00,2.8445825,0.01207,3.1803399,0,0,0,0.000338871,139.55297,139.5529695,-38291.10656
2023-08-06 13:00:00+00:00,6.4222912,0.01196,4,0,0,0,0.00031772,124.77088,124.7708776,-38292.61488
2023-08-06 14:00:00+00:00,10,0.00909,4,0,0,0,0.000275825,117.75565,117.7556475,-38293.69406
2023-08-06 15:00:00+00:00,10,0.0121,0,0,0,0,0.000215664,114.99966,114.9996643,-38295.06399
2023-08-06 16:00:00+00:00,10,0.03517,0,0,0,0,0.000151808,118.25674,118.2567354,-38299.2079
2023-08-06 17:00:00+00:00,10,0.06203,0,0,0,0,8.76E-05,132.2872,132.2871955,-38307.40491
2023-08-06 18:00:00+00:00,8.9442719,0.07261,0,0,0.94427191,0,3.54E-05,142.36686,143.3111285,-38317.73863
2023-08-06 19:00:00+00:00,4.472136,0.07685,0,0,4,0,5.11E-06,133.04753,137.0475302,-38327.96283
2023-08-06 20:00:00+00:00,0,0.07715,0,0,4,0,1.27E-07,118.26544,122.2654383,-38337.08699
2023-08-06 21:00:00+00:00,0,0.07186,0,0,0,0,5.90E-08,117.75565,117.7556475,-38345.54891
2023-08-06 22:00:00+00:00,0,0.0554,0,0,0,0,7.56E-08,98.964853,98.9648527,-38351.03155
2023-08-06 23:00:00+00:00,0,0.0544,0,0,0,0,9.02E-08,70.903932,70.90393244,-38354.88872
2023-08-07 00:00:00+00:00,0,0.04757,0,0,0,0,9.51E-08,52.864769,52.86476941,-38357.40348
2023-08-07 01:00:00+00:00,0,0.03083,0,0,0,0,8.39E-08,43.3441,43.34410004,-38358.73977
2023-08-07 02:00:00+00:00,2.8445825,0.00701,3.1803399,0,0,0,7.61E-08,40.337573,40.33757287,-38359.04483
2023-08-07 03:00:00+00:00,6.4222912,0.00355,4,0,0,0,7.12E-08,40.087029,40.08702894,-38359.20133
2023-08-07 04:00:00+00:00,10,3.00E-05,4,0,0,0,2.85E-07,38.583765,38.58376535,-38359.20258
2023-08-07 05:00:00+00:00,5.527864,0.06632,0,0,4,0,8.92E-06,36.838661,40.83866073,-38361.64483
2023-08-07 06:00:00+00:00,1.0557281,0.07338,0,0,4,0,4.59E-05,51.119665,55.11966479,-38365.3914
2023-08-07 07:00:00+00:00,0,0.06514,0,0,0.94427191,0,0.000101655,88.499911,89.44418332,-38371.14612
2023-08-07 08:00:00+00:00,0,0.04494,0,0,0,0,0.000169187,127.52686,127.5268608,-38376.86026
2023-08-07 09:00:00+00:00,0,0.00437,0,0,0,0,0.000237943,148.32201,148.3220071,-38377.48463
2023-08-07 10:00:00+00:00,0,0.001,0,0,0,0,0.000302382,163.1041,163.104099,-38377.6175
2023-08-07 11:00:00+00:00,0,-1.00E-05,4,0,3.2,0,0.000356047,163.16117,166.3611701,-38377.58022
2023-08-07 12:00:00+00:00,0,-0.00081,4,0,3.2,0,0.000381173,135.85188,139.0518816,-38377.42882
2023-08-07 13:00:00+00:00,2.8445825,-0.00431,4,0,0.65572809,0,0.000377641,113.84285,114.4985764,-38376.88316
2023-08-07 14:00:00+00:00,6.4222912,-0.00999,4,0,0,0,0.00035927,98.714309,98.71430876,-38375.82111
2023-08-07 15:00:00+00:00,10,-0.00432,4,0,0,0,0.000309934,86.187112,86.18711222,-38375.40051
2023-08-07 16:00:00+00:00,10,-4.00E-05,4,0,3.2,0,0.000238913,83.4882,86.68820008,-38375.37312
2023-08-07 17:00:00+00:00,10,0.00016,0,0,0,0,0.000152758,100.71866,100.7186602,-38375.37396
2023-08-07 18:00:00+00:00,8.9442719,0.01369,0,0,0.94427191,0,6.57E-05,119.8179,120.7621747,-38377.0077
2023-08-07 19:00:00+00:00,4.472136,0.03071,0,0,4,0,1.08E-05,122.52469,126.5246851,-38380.76935
2023-08-07 20:00:00+00:00,0,0.04183,0,0,4,0,1.16E-07,115.50946,119.509455,-38385.6011
2023-08-07 21:00:00+00:00,0,0.00107,0,0,0,0,8.00E-08,111.24151,111.2415053,-38385.72012
2023-08-07 22:00:00+00:00,0,-7.00E-05,4,0,3.2,0,8.48E-08,82.736568,85.93656829,-38385.71404
2023-08-07 23:00:00+00:00,0,-0.00428,4,0,3.2,0,6.05E-08,55.42728,58.62727982,-38385.45969
2023-08-08 00:00:00+00:00,3.5777088,-0.00603,4,0,0,0,7.07E-08,43.845188,43.8451879,-38385.17118
2023-08-08 01:00:00+00:00,7.1554175,-0.0062,4,0,0,0,8.48E-08,39.585941,39.58594108,-38384.90093
2023-08-08 02:00:00+00:00,10,-0.00592,4,0,0.65572809,0,8.09E-08,36.675318,37.3310457,-38384.66013
2023-08-08 03:00:00+00:00,10,-0.00374,4,0,3.2,0,7.56E-08,35.383765,38.58376535,-38384.51283
2023-08-08 04:00:00+00:00,10,-0.00209,4,0,3.2,0,3.35E-07,43.902259,47.102259,-38384.41268
2023-08-08 05:00:00+00:00,5.527864,9.00E-05,0,0,4,0,1.71E-05,73.919163,77.9191625,-38384.41762
2023-08-08 06:00:00+00:00,1.0557281,0.01432,0,0,4,0,9.17E-05,99.2241,103.2240995,-38385.82934
2023-08-08 07:00:00+00:00,0,-9.00E-05,3.8196601,0,4,0,0.000210848,108.74477,112.7447689,-38385.79812
2023-08-08 08:00:00+00:00,0,-0.0027,4,0,3.2,0,0.000337232,111.29858,114.4985764,-38385.45309
2023-08-08 09:00:00+00:00,0,-0.00677,4,0,3.2,0,0.000425274,107.79096,110.9909614,-38384.65374
2023-08-08 10:00:00+00:00,0,-0.01318,4,0,3.2,0,0.000479782,109.54477,112.7447689,-38383.10924
2023-08-08 11:00:00+00:00,0,-0.01573,4,0,3.2,0,0.000497001,122.07197,125.2719654,-38381.07643
2023-08-08 12:00:00+00:00,3.5777088,-0.02009,4,0,0,0,0.000500101,121.26326,121.2632625,-38378.50988
2023-08-08 13:00:00+00:00,7.1554175,-0.02177,4,0,0,0,0.00047099,104.97791,104.977907,-38376.09033
2023-08-08 14:00:00+00:00,10,-0.0161,4,0,0.65572809,0,0.00041415,93.799334,94.45506194,-38374.47435
2023-08-08 15:00:00+00:00,10,-0.0089,4,0,3.2,0,0.000331357,88.248535,91.44853477,-38373.6202
2023-08-08 16:00:00+00:00,10,-0.00082,4,0,3.2,0,0.000231221,94.011045,97.21104518,-38373.51671
2023-08-08 17:00:00+00:00,10,0.00107,0,0,0,0,0.000132789,112.99531,112.9953128,-38373.62434
2023-08-08 18:00:00+00:00,5.527864,0.08759,0,0,4,0,5.18E-05,127.28502,131.2850198,-38384.76805
2023-08-08 19:00:00+00:00,5.527864,0.08396,0,0,0,0,7.25E-06,132.53774,132.5377394,-38395.89519
2023-08-08 20:00:00+00:00,1.0557281,0.08918,0,0,4,0,1.43E-07,121.27197,125.2719654,-38406.71021
2023-08-08 21:00:00+00:00,0,0.08759,0,0,0.94427191,0,5.85E-08,114.05539,114.9996643,-38416.70032
2023-08-08 22:00:00+00:00,3.5777088,0.05998,4,0,0,0,5.51E-08,89.193639,89.19363939,-38422.29007
2023-08-08 23:00:00+00:00,3.5777088,0.0799,0,0,0,0,4.92E-08,58.877824,58.87782376,-38426.9944
2023-08-09 00:00:00+00:00,3.5777088,0.07216,0,0,0,0,2.00E-08,43.845188,43.8451879,-38430.15827
2023-08-09 01:00:00+00:00,6.4222912,0.07003,3.1803399,0,0,0,3.51E-08,39.585941,39.58594108,-38433.15319
2023-08-09 02:00:00+00:00,10,0.06781,4,0,0,0,3.17E-08,37.331046,37.3310457,-38435.95584
2023-08-09 03:00:00+00:00,10,0.07412,0,0,0,0,3.66E-08,38.583765,38.58376535,-38438.81567
2023-08-09 04:00:00+00:00,10,0.08395,0,0,0,0,2.52E-07,47.102259,47.102259,-38442.76988
2023-08-09 05:00:00+00:00,10,0.09816,0,0,0,0,9.42E-06,77.919163,77.9191625,-38450.41748
2023-08-09 06:00:00+00:00,5.527864,0.1057,0,0,4,0,5.16E-05,99.2241,103.2240995,-38460.90031
2023-08-09 07:00:00+00:00,1.0557281,0.10644,0,0,4,0,0.000129783,108.74477,112.7447689,-38472.46212
2023-08-09 08:00:00+00:00,0,0.09965,0,0,0.94427191,0,0.000230442,113.5543,114.4985764,-38483.75476
2023-08-09 09:00:00+00:00,0,0.08897,0,0,0,0,0.000321077,110.99096,110.9909614,-38493.59752
2023-08-09 10:00:00+00:00,0,0.08165,0,0,0,0,0.000392585,112.74477,112.7447689,-38502.76387
2023-08-09 11:00:00+00:00,0,0.06262,0,0,0,0,0.000450973,125.52251,125.5225094,-38510.579
2023-08-09 12:00:00+00:00,2.8445825,0.06151,3.1803399,0,0,0,0.00048558,121.51381,121.5138065,-38518.20037
2023-08-09 13:00:00+00:00,6.4222912,0.04202,4,0,0,0,0.000471192,104.97791,104.977907,-38522.73251
2023-08-09 14:00:00+00:00,10,0.05749,4,0,0,0,0.000403055,94.455062,94.45506194,-38528.35238
2023-08-09 15:00:00+00:00,10,0.0677,0,0,0,0,0.000323195,91.448535,91.44853477,-38534.51113
2023-08-09 16:00:00+00:00,10,0.088,0,0,0,0,0.000247191,97.461589,97.46158911,-38543.06303
2023-08-09 17:00:00+00:00,10,0.09945,0,0,0,0,0.000152592,112.99531,112.9953128,-38554.28515
2023-08-09 18:00:00+00:00,10,0.11891,0,0,0,0,6.30E-05,131.53556,131.5355637,-38569.91975
2023-08-09 19:00:00+00:00,5.527864,0.13908,0,0,4,0,9.99E-06,128.53774,132.5377394,-38587.79578
2023-08-09 20:00:00+00:00,1.0557281,0.13162,0,0,4,0,6.87E-08,121.52251,125.5225094,-38603.79057
2023-08-09 21:00:00+00:00,0,0.12247,0,0,0.94427191,0,1.90E-08,114.05539,114.9996643,-38617.75893
2023-08-09 22:00:00+00:00,0,0.10096,0,0,0,0,1.90E-08,89.193639,89.19363939,-38626.76392
2023-08-09 23:00:00+00:00,0,0.09627,0,0,0,0,1.56E-08,58.877824,58.87782376,-38632.43208
2023-08-10 00:00:00+00:00,0,0.09199,0,0,0,0,1.66E-08,43.845188,43.8451879,-38636.4654
2023-08-10 01:00:00+00:00,1.7888544,0.08915,2,0,0,0,1.51E-08,39.585941,39.58594108,-38640.17279
2023-08-10 02:00:00+00:00,5.3665631,0.07998,4,0,0,0,1.37E-08,37.331046,37.3310457,-38643.47844
2023-08-10 03:00:00+00:00,8.9442719,0.08882,4,0,0,0,1.61E-08,38.583765,38.58376535,-38647.26073
2023-08-10 04:00:00+00:00,8.9442719,0.093,0,0,0,0,2.17E-07,47.102259,47.102259,-38651.64122
2023-08-10 05:00:00+00:00,4.472136,0.13427,0,0,4,0,1.72E-05,73.919163,77.9191625,-38661.56462
2023-08-10 06:00:00+00:00,0,0.19261,0,0,4,0,9.91E-05,99.2241,103.2240995,-38680.66627
2023-08-10 07:00:00+00:00,0,0.11021,0,0,0,0,0.000235123,112.99531,112.9953128,-38693.09597
2023-08-10 08:00:00+00:00,0,0.0969,0,0,0,0,0.00038756,114.74912,114.7491203,-38704.17641
2023-08-10 09:00:00+00:00,0,0.08219,0,0,0,0,0.000530059,110.99096,110.9909614,-38713.24575
2023-08-10 10:00:00+00:00,0,0.06704,0,0,0,0,0.00063448,112.99531,112.9953128,-38720.75751
2023-08-10 11:00:00+00:00,0,0.06705,0,0,0,0,0.00067871,126.0236,126.0235972,-38729.13952
2023-08-10 12:00:00+00:00,3.5777088,0.03907,4,0,0,0,0.000686015,121.76435,121.7643504,-38733.98453
2023-08-10 13:00:00+00:00,7.1554175,0.04492,4,0,0,0,0.000665691,104.97791,104.977907,-38738.81325
2023-08-10 14:00:00+00:00,10,0.06557,3.1803399,0,0,0,0.000606424,94.455062,94.45506194,-38745.15456
2023-08-10 15:00:00+00:00,10,0.08001,0,0,0,0,0.000508883,91.448535,91.44853477,-38752.42047
2023-08-10 16:00:00+00:00,10,0.09338,0,0,0,0,0.000370649,97.962677,97.96267697,-38761.53116
2023-08-10 17:00:00+00:00,10,0.10288,0,0,0,0,0.00020669,113.24586,113.2458568,-38773.16122
2023-08-10 18:00:00+00:00,5.527864,0.17176,0,0,4,0,7.19E-05,127.78611,131.7861076,-38795.10258
